"user_id","name","city","gender","total_orders","total_spent"
U002484,Kelly Blevins,New Jesseville,Male,2,604.1
U000255,Jose Atkins,Port Joan,Other,2,603.86
U008435,Amber Jennings,New Chris,Female,2,603.7
U003773,Jane White,East Kimberly,Male,4,603.38
U005616,Timothy Grant,North Kylechester,Male,2,602.44
U000271,Hannah Abbott,Phillipston,Male,2,601.8
U005756,Jill Thomas,Westshire,Female,2,601.6
U008900,Ashley Ellis,Stricklandshire,Other,2,599.16
U006673,Amy Silva,Shellyfort,Female,2,598.88
U002935,Johnny Johnson,Lake David,Female,2,598.54
U003032,Jeffrey Smith,Lake Patrickmouth,Other,4,598.42
U008050,Sandra Massey,East Christopher,Other,4,597.54
U003724,Peter Henry,Melissaport,Female,2,595.0
U008707,Tyler Irwin,Elizabethmouth,Other,2,594.94
U001317,Judy Castillo,East Brenda,Male,2,593.58
U002307,Morgan Davila,West Joyce,Other,2,592.84
U003052,Melissa Smith,Powersbury,Other,2,592.46
U009565,Ronald Turner,Fergusonborough,Other,2,591.56
U005565,Ryan Jackson,West Patrickshire,Other,2,590.16
U002826,Bryan Soto,Kathychester,Female,2,589.86
U003873,Jasmine Smith,Carpenterview,Other,2,589.76
U000730,Michelle Mann,New Amber,Other,2,588.9
U005951,Troy Howard,Ramirezside,Male,2,588.52
U007199,Michael Page,East Holly,Other,2,587.48
U004488,Michael Cherry,Kimberlyberg,Female,2,587.22
U001325,Tara Brown,Haleymouth,Female,2,586.94
U000643,Christina Gomez,Port Michael,Male,2,586.48
U007155,Dennis Zuniga,Timothymouth,Male,2,586.48
U000542,Jamie Rich,Veronicashire,Other,2,586.26
U007925,Vanessa Parks,Trujilloside,Other,2,586.14
U002469,Kathryn Torres,Danielsfort,Female,2,585.54
U003353,Jane Kennedy,Bakershire,Male,2,582.28
U009959,Julie Morgan,Kathleentown,Female,2,581.92
U009830,Donna Rivera,Rothside,Other,2,580.98
U005861,Melanie Clark,West Stephenfurt,Other,2,580.98
U006659,Stephen Mcguire,Courtneyborough,Female,4,580.68
U007129,Matthew Whitaker,Lake Zachary,Female,2,580.56
U008531,Cynthia Rodriguez,Port Jeffreyside,Other,2,580.56
U006599,Alexandra Johnson,New Sarahchester,Male,2,577.46
U008739,Erica Smith,North Alexishaven,Male,2,577.42
U001332,Lori Smith,Millermouth,Other,2,576.5
U009809,Jasmin Bell,Leehaven,Male,2,575.88
U008884,Steven Brown,Jamesville,Female,4,575.28
U003028,Michael Phelps,Scottchester,Female,2,574.62
U006442,Anna Hernandez,Beasleyville,Female,2,572.9
U007325,Erica Bennett,Port Jonathanville,Other,2,571.2
U002609,Gabrielle Donovan,Hendrixfurt,Other,2,570.4
U007093,Thomas Lopez,Perryton,Other,2,570.36
U005971,Jason Turner,Juliaborough,Other,2,569.74
U000168,Sue Webb,East Scottfort,Male,2,568.86
U003321,Christopher Gray,Espinozamouth,Male,2,566.94
U004802,Julie Martinez,West Lindamouth,Other,2,566.94
U004082,Mary Leach,Leblancshire,Other,2,566.9
U002645,Tara Sharp,Gibsonmouth,Female,2,566.4
U008378,Roger Ramirez,Lake Jesusbury,Female,2,566.34
U000471,James Sandoval,Port Daniellestad,Female,2,566.1
U009751,Sheryl Meadows,Booneton,Female,2,565.58
U008491,Curtis Wilson,Allisonside,Female,2,564.1
U002841,Stacie Lyons,New Steven,Female,2,562.96
U002946,William Durham,Lake Adrianburgh,Female,2,562.06
U009361,Ronnie Mejia,Richardsonshire,Male,2,559.26
U000179,Joseph Rios,Hernandezbury,Other,2,559.04
U005524,Jeff Marks,South Nicole,Male,2,558.18
U008256,Amy Mccarthy,North Jorge,Female,4,557.7
U007655,Vincent Hardy,West Kerri,Other,2,557.48
U000949,Patrick Bruce,North Lindaville,Other,2,556.28
U006812,Pam Martin,Kevinport,Other,2,556.24
U007933,Tamara Morrow,Tanyaport,Other,2,556.0
U007517,Michael Mueller,Gordonchester,Male,2,555.28
U001211,Jason Singh,East Sharon,Other,4,553.84
U009987,Christopher Williams,Murphyland,Other,6,553.02
U008307,Mitchell Burton,South Jacqueline,Male,2,552.94
U004838,Stacey Fletcher,Lake Bobfort,Female,2,550.6
U000809,Kathleen Meyer,Port Jessica,Female,2,547.0
U005195,Brian Young,Patrickton,Male,2,546.08
U006960,Tracey Olsen,West Rickchester,Other,2,545.9
U002479,Michael Gomez,Andrewburgh,Female,2,545.84
U008502,Andrew Todd,North Matthewborough,Other,2,545.14
U000965,David Hill,Stuartfort,Male,2,543.96
U009969,Maria Sanchez,East Deniseshire,Other,2,543.52
U006577,Theodore Grimes,Lake Melissa,Other,2,542.36
U003546,Tiffany Frederick,Allenchester,Other,2,541.7
U002546,Gary Hodges,Johnstad,Female,2,539.88
U005112,Carol Burns,Andrewsberg,Female,2,539.8
U002499,Scott Shelton,Derrickhaven,Female,2,537.82
U000765,Nancy Lozano,Lake Jerry,Male,2,537.58
U004989,Cynthia Ross,Wardstad,Other,2,536.94
U008431,Joseph Harris,Fieldstown,Other,4,536.26
U004703,Brian Taylor,Stanleyview,Female,2,535.62
U000340,Olivia Watson,South Pamelahaven,Male,2,532.86
U000317,Patrick Lopez,Anneberg,Male,2,531.66
U002845,Helen Gill,Michaelland,Female,4,531.02
U005434,Maria Hoffman,Port Paulland,Male,2,530.74
U004901,Samantha Norris,Wilkersonland,Female,2,530.24
U008980,Jason Stephens,Susanside,Female,2,530.24
U000991,Clinton Gordon,West Erin,Other,2,529.78
U001512,Jennifer Hill,Hernandezview,Other,2,529.34
U008190,Michaela Smith,North Jeffrey,Other,2,529.34
U002699,Joseph Oneill,New Kevinmouth,Female,2,528.44
U002443,Jessica Barrett,Elizabethfurt,Female,2,528.08
U006600,April Rios,East Nancy,Other,4,528.0
U004219,Tracy Williams,Sullivanmouth,Female,2,527.68
U006638,Jamie Keller,Thompsonville,Female,2,527.1
U005190,Chad Moore,Olsenhaven,Male,4,526.42
U000375,Melanie Stokes,East Josephburgh,Male,4,526.12
U004441,Victoria Shah,New Sheila,Other,4,525.74
U001379,Jesse Hernandez,New Kristinville,Other,4,524.5
U003275,Cindy Dominguez,Copelandland,Male,2,523.94
U005092,John Lee,Brianport,Other,2,523.48
U007640,Gregory Peck,Jacksonside,Female,2,522.74
U004986,Tammy Marquez,West Elizabethville,Female,2,522.52
U007604,Michael Roberts,Stanleyshire,Female,2,522.44
U004831,Brooke Stewart,Lake Christopher,Other,2,522.02
U004969,Michael Jones,Lake Daniel,Other,2,521.92
U008391,Brett Gibbs,Martinhaven,Male,2,520.34
U005997,Renee Patel,Smithton,Other,2,520.04
U008146,Thomas Vasquez,Garrettberg,Male,2,520.04
U003516,John Mendoza,Port Cynthiaview,Other,2,519.8
U008883,Angela Le,Lake Jacobhaven,Male,4,518.54
U001350,Colton Richardson,West Roberttown,Female,2,518.02
U004452,Mason Anderson,Port Morganstad,Other,2,517.8
U002248,Hayley Evans,New John,Female,4,515.54
U008051,Tara Conway,South Lori,Other,2,514.7
U004912,Leah Davis,Longchester,Female,2,514.26
U006391,John Green,North Sarah,Other,2,513.5
U005219,Vanessa Vazquez,Hintonville,Other,2,513.12
U006499,Brenda Frazier,South Joyview,Male,2,513.1
U008352,Heather Wells,Curtisshire,Male,2,511.94
U003636,Sandra Allen,Walkerborough,Male,2,511.82
U007688,Jason Barnett,West Julie,Male,2,511.6
U003669,Kim Wilson,Timothymouth,Female,2,511.42
U005515,Michael Williams,Blakeshire,Female,2,510.88
U006209,Laura Wallace,Colemanchester,Female,2,510.82
U006193,Jeffrey Hughes,South Robinton,Other,2,509.88
U001501,Sara Yates,Hoshire,Other,2,509.52
U009494,Kyle Doyle,Watkinsfurt,Female,2,509.34
U007025,Brandon Elliott,Port Kristina,Male,2,509.16
U009155,Kenneth Benson,West Emilyhaven,Female,2,508.52
U005745,James Jenkins,Byrdfort,Other,2,508.12
U006443,Jose Cooper,Reyesbury,Other,2,506.36
U004881,Walter Davis,Port Kristen,Female,2,506.02
U003544,Juan Rice,Lake Allen,Female,2,504.96
U003530,Erica Solomon,Port Georgeton,Male,4,504.46
U000863,Matthew Nelson,Lynnville,Other,2,504.34
U005887,Rebecca Walters,West Carrie,Other,2,504.26
U003540,Justin Jones,Brianstad,Male,2,504.2
U001922,Martin Lewis,Timothyfurt,Female,2,504.18
U004235,Jesus Chandler,New Charlesstad,Other,2,504.18
U006746,Robert Charles,Kramerburgh,Male,2,504.18
U001030,Vincent Ross,Gilesview,Other,2,502.72
U005374,Karen Snyder,East Craig,Other,2,502.24
U003874,Brandon Edwards,West Jacob,Female,2,501.58
U008855,Anthony Cooper,Richardsonhaven,Male,2,500.82
U001288,Justin Simon,South Lindaberg,Other,2,500.08
U003400,Donna Walsh,Lopezland,Male,2,500.0
U009912,Gabrielle Adkins,Ralphmouth,Female,2,499.82
U007003,Justin Williams,Sarahmouth,Female,2,499.64
U000352,Chelsea Strickland,New Tylerborough,Male,2,499.58
U000837,Travis Pope,Nicholasfurt,Female,4,499.12
U002430,Margaret Moran,Lake Tamara,Female,2,498.72
U001128,Heather Simon,Carolynfort,Female,4,498.4
U004696,Randall Rios,Port Lauren,Female,2,497.88
U000515,Robert Clark,South Jenniferport,Female,2,497.84
U001367,Jared Patterson,Rowlandfort,Other,2,496.62
U002150,Ian Blankenship,New Nicholas,Female,4,496.32
U001275,Christy Scott,Jamieview,Other,2,495.98
U008025,Thomas Perkins,Lake Jamestown,Female,2,495.68
U005397,Michael Adams,Gregoryport,Female,2,495.54
U000010,Brandon Rodriguez,Jamesmouth,Male,2,494.4
U009932,Susan Martin,Morrowburgh,Other,2,492.76
U004938,Tina Hernandez,West Leslie,Female,2,492.1
U005439,Grace Kirby,East Cesar,Other,2,491.6
U002701,Kimberly Silva,North Danielfort,Female,2,491.3
U009107,Alexander Rice,North Patrick,Female,4,490.28
U003591,Ricardo Miller,East Jacqueline,Other,2,489.48
U008479,Matthew Nichols,Chavezstad,Other,2,489.34
U001570,Erin Flores,South Kristenshire,Other,2,488.88
U009766,Christopher Wallace,Port Bradleymouth,Female,2,488.72
U002870,Heather Williams,Christinaport,Other,2,488.32
U002329,Cynthia Price,South Dillonshire,Female,2,487.92
U004902,Christopher Morgan,West Michelle,Other,2,487.92
U003497,Steven Lindsey,West Janestad,Female,4,486.88
U006383,Anthony Harvey,Port Anthonyburgh,Female,2,486.86
U007766,Ronald Pham,Adamsmouth,Female,2,486.86
U008660,Alan Thomas,Heidiview,Female,2,486.62
U008815,Mary Ward,Drakeberg,Male,2,486.52
U008308,Alisha Johnson,Riddleport,Other,2,485.58
U001558,Robert Thomas,Alexanderport,Female,2,485.46
U008529,Christine Martinez,Wigginsmouth,Male,2,483.96
U008599,Rebecca Carpenter,Port Justin,Other,2,483.8
U001627,Gloria Graves,North Darius,Female,2,483.76
U002930,Shelia Rivera,East Joshuaville,Male,2,483.34
U002237,Mary Brown,North Robertstad,Other,2,482.72
U009140,Brent Snyder,Dunlapburgh,Male,2,482.18
U008504,Cindy Dennis,Merrittborough,Other,2,478.98
U000688,Cody Richardson,Annachester,Other,2,478.32
U004264,Theresa Murphy,South Angelaview,Male,2,478.26
U004926,Jessica Hill,Christopherfurt,Other,2,478.1
U006091,Jill Hernandez,Lake James,Female,2,477.22
U001799,Melissa Allen,West Kimberly,Male,2,476.76
U006838,Dwayne Stephens,Port Maria,Other,2,476.72
U000568,Chad Luna,North Elizabethview,Male,2,476.6
U005890,Angela Wilson,North Staceyfort,Other,2,476.52
U005200,Lynn Crane,Ericview,Other,2,475.66
U001599,Matthew Yang,Lauramouth,Female,2,474.06
U008584,Jonathan Clements,Mitchellfort,Other,2,473.94
U005671,Jessica Brown,Gonzalesburgh,Male,2,473.66
U001533,Lindsey Pitts,Morenomouth,Male,2,473.4
U004716,Heather Ray,East Sydney,Female,2,473.32
U007354,Shannon Hall,Bartlettshire,Male,2,472.68
U003842,George Benson,Matthewland,Male,4,471.44
U008514,Brian Paul,New Suzanne,Male,2,471.4
U001709,Brittany Martin,Lake Donnafort,Other,2,471.38
U001529,Suzanne Esparza,North Rhondaborough,Male,2,471.3
U001672,Danielle Martin,Corteztown,Other,2,471.02
U007779,Benjamin Collins,Ashleychester,Female,2,470.14
U003542,Adrienne Curtis,West Curtisland,Female,2,469.14
U002125,Randy Newman,New Sarahburgh,Female,2,468.98
U005551,Nicole Hobbs,Port Christopher,Other,2,468.68
U004918,Ashley Jenkins,Kevinmouth,Male,2,467.4
U006453,Anthony Powell,Taylorchester,Other,2,466.26
U000338,Danielle Alvarez,Connorberg,Other,2,464.96
U004736,Melissa Mccoy,Mikeside,Male,2,464.68
U003824,Kevin Rush,Lake Patrickport,Other,2,464.64
U004236,Donna Lopez,Tuckerchester,Other,2,464.12
U009604,Matthew Moran,New Breanna,Female,2,464.06
U005161,Jessica Guerrero,Samuelchester,Male,2,463.32
U003995,Jason Bass,Port Nicoletown,Female,2,462.98
U002419,Daniel Carroll,Bethhaven,Other,2,462.52
U004887,Paul Robinson,South Christopher,Male,2,462.12
U007334,John Montoya,New Amy,Other,2,461.5
U000360,Alexander Oneill,South Dorothybury,Male,2,460.82
U006823,Katie Reynolds,Deborahmouth,Other,2,460.06
U000130,Susan Hayes,North John,Other,2,459.82
U000979,Stacey Jones,East Brandy,Female,2,458.94
U008057,Jody Chan,New David,Other,2,458.64
U008288,Brian Li,Harperfort,Female,2,458.4
U007882,Scott Rios,Port Nicholas,Other,2,458.3
U002915,Gary Hernandez,South Justinstad,Other,2,458.24
U005428,Tiffany Smith,Trujilloville,Other,2,458.24
U008457,Julie Scott,Lynchburgh,Male,2,457.96
U009442,Ricardo Maldonado,Lynntown,Female,2,457.9
U001170,Katherine Peterson,Ashleyton,Male,2,457.6
U004196,Kenneth King,Wilsonshire,Other,2,457.6
U004157,Vanessa Huerta,Johnburgh,Male,2,457.16
U007898,Steven Jackson,Rubioshire,Female,2,456.76
U006916,Michael Compton,East Eugeneshire,Female,2,456.68
U007913,Justin Brown,Erinmouth,Other,4,456.58
U000343,Brian Hayes,Gloverland,Male,2,456.52
U002533,Beth Webster,South Emily,Female,2,454.68
U004829,Edward Rodriguez,Williamfurt,Male,2,454.22
U001522,Susan Pruitt,Connerport,Male,2,453.7
U001176,David Gonzalez,Lake James,Female,2,453.56
U001590,Chelsea Avila,Courtneyville,Male,2,452.48
U000141,Wayne Young,Laceyberg,Female,2,452.48
U000677,Ralph Wood,Conradmouth,Female,2,452.4
U002050,Lisa Murray,Ryanstad,Female,2,450.48
U005913,Linda Phillips,East Coreytown,Female,2,450.4
U009061,William Anderson,Rileyside,Other,2,450.16
U007685,Donald Waters,East Nathanielberg,Male,2,449.74
U000899,Jonathan Sims,New Crystal,Female,2,449.52
U005228,Bryan Walton,Lake David,Other,2,449.48
U006060,Whitney Mendoza,Reyesfort,Female,2,448.88
U007312,William Wells,Angelabury,Male,2,448.02
U002923,Elizabeth Williams,Heatherside,Male,2,447.74
U009956,Adam Hall,South Jesus,Male,2,445.88
U003066,Richard Alexander,South Christopherburgh,Female,2,445.38
U001079,Stephanie Humphrey,Harperside,Other,2,445.34
U004719,Stephen Gilbert,New Charles,Female,2,444.48
U001680,Erin Brown,Smallton,Other,2,444.42
U006229,Bonnie Hall,Julieshire,Female,2,444.34
U008449,Nancy Washington,Lake Damon,Other,2,444.24
U004811,Troy Powers,Solomonfort,Male,2,443.98
U006075,Daniel Alexander,Ruizshire,Other,2,442.88
U007872,Elizabeth Villa,Melissaview,Male,4,442.58
U001326,Rachel Alvarez,East Tammy,Female,2,442.52
U009339,Suzanne Shaw,Richardstad,Female,2,442.26
U008489,Haley Williams,West Kristen,Male,2,442.08
U002684,Evan Kirk,Evansshire,Female,4,440.02
U001210,Melanie Thompson,Farmerton,Other,2,439.9
U005436,Joshua Brown,South Kimberly,Other,2,439.44
U000087,Diana Moore,Santosmouth,Other,2,439.08
U008819,Jenna Hardy,Debrastad,Male,2,439.0
U004607,Sean Burnett,New Elizabethstad,Male,2,438.2
U009464,William Nelson,Kirkville,Female,2,437.62
U004522,William Hammond,Turnermouth,Female,4,437.36
U000510,Adam Andrade,Ramostown,Male,2,436.84
U004289,David Delgado,Port Charlesburgh,Male,4,436.36
U008014,Michael Parker,Petersonfort,Other,2,435.76
U004845,Kristine Cook,East Kim,Other,2,435.66
U002230,Keith Cantu,Lake Shannon,Male,2,434.94
U008510,Vicki Perez,Vanceburgh,Male,2,434.74
U001131,Mason Choi,Fostermouth,Female,2,431.9
U005833,Wendy Mcclain,West Carolynchester,Female,4,431.78
U002106,Kaitlin Guerra,Campbellhaven,Male,2,431.42
U006690,Monica Smith,Port Danielle,Other,2,431.42
U004632,Raymond Allen,Dunnchester,Other,4,429.46
U007320,Donald Smith,North Thomas,Male,2,428.46
U000485,Andrew Torres,Williamsbury,Male,2,428.24
U006539,Janet Price,Lake Suzanne,Other,2,428.0
U005995,Matthew Burns,Port Jennifer,Male,2,427.24
U000321,Rodney Mcneil,Luisland,Female,4,426.94
U008395,Danielle Palmer,West Calvintown,Female,2,426.3
U004176,Maurice Glenn,North Baileybury,Male,2,424.92
U005435,Karen Gardner,Bradfordview,Female,2,422.64
U008001,Donald Adams,Ericland,Female,2,421.92
U006324,Madison Ferguson,Stacymouth,Female,2,421.16
U005259,Jared Brown,Kelliland,Male,2,419.12
U002529,Tina Richardson,Carlsonchester,Other,2,419.02
U008876,Kathleen Gibbs,Feliciaport,Male,2,417.84
U002698,Kathleen Williams,Cookfort,Female,2,417.5
U008335,Vanessa Hammond,Lake Coreyland,Male,2,417.5
U000671,Christine Burke,North Jenniferchester,Other,2,417.4
U004862,Kathleen Copeland,Jasonton,Male,2,417.04
U004147,Emily Wood,Lindabury,Male,4,416.72
U009414,Steve Bruce,Olsonside,Other,2,416.68
U006389,Tim Nicholson,East Michael,Other,2,414.86
U006798,Stephen Durham,Nicoleside,Other,2,414.34
U008484,Edwin Johns,West Sarahland,Other,4,413.02
U009754,Joseph Graves,North Shannonside,Male,2,411.46
U000540,Stephanie Jones,Troyton,Female,2,410.66
U001180,Kathleen Woods,East Timothymouth,Female,2,409.56
U001864,Jennifer Rosario,Olsenchester,Female,2,409.52
U006216,Douglas King,North Emma,Male,2,408.58
U004958,Michael Brown,Gallagherchester,Female,2,408.0
U001502,Heather Lester,Fostershire,Female,4,407.94
U002032,Justin Spence,Lake Davidborough,Female,2,407.14
U004416,Maria Hill,Wallerborough,Other,2,406.34
U006696,Amy Lopez,Ericmouth,Male,4,405.44
U001106,Tammy Mclaughlin,North Sarah,Female,2,405.22
U008828,Melvin Medina,South Jennifershire,Other,2,402.6
U000867,John Franklin,Joshuachester,Male,2,402.0
U007996,Michael Scott,East Shannon,Male,2,401.2
U001751,Ian Santana,Maloneton,Other,2,401.06
U007375,Nancy Bass,Travisfurt,Other,2,400.8
U007521,Stephen Knight,Lake John,Female,2,399.58
U001285,Douglas Garcia,Mackville,Male,2,398.9
U008863,Samantha Schultz,Lake Wendychester,Other,2,398.76
U009313,Anthony West,North Jesusshire,Female,2,398.16
U000225,John Davenport,Camposberg,Other,2,398.08
U004179,Ann Boone,Millerbury,Female,4,397.88
U005258,Lindsay Curtis,Washingtonville,Male,2,397.18
U002942,Heather Patel,East Christianbury,Other,2,396.0
U001740,Tiffany Harris,North Jonathanton,Male,2,395.66
U001609,Christopher Bryant,Juliestad,Male,2,394.14
U000728,Thomas Cortez,Contrerasberg,Other,2,394.08
U009478,Jacob Clark,Fergusonland,Female,2,393.98
U002041,Madeline Price,Brandonhaven,Male,2,392.98
U004679,James Gilbert,Edwardsside,Male,2,392.8
U006946,Jose Wallace,East Mary,Male,2,392.64
U004465,Billy Boone,East Christopherhaven,Other,2,391.12
U001163,Jennifer Allen,West Calvin,Other,2,390.92
U006240,Jesse Castillo,Robersontown,Female,2,390.78
U008546,Nicholas Reed,North Kristinville,Other,2,390.76
U003060,Martin Kim,Ramosshire,Female,2,390.42
U007073,Christina Moreno,South Samantha,Female,2,390.42
U000337,Robert Price,Jessicabury,Other,2,389.62
U004371,Johnathan Martinez,New Alexis,Female,2,389.5
U001960,Jamie Nichols,North Jacobside,Other,2,389.44
U001085,Andrew Gray,New Jasonside,Male,2,387.88
U001644,John Murray,Taraview,Other,2,386.24
U003833,Jeffery Rodriguez,Jacksonburgh,Female,2,386.24
U006657,Sonya Glenn,East Dakotafurt,Male,2,384.0
U004141,Deborah Washington,East Brianland,Female,2,383.82
U001487,Angela Bradley,Jenniferchester,Female,2,383.78
U002450,Derrick Reid,Kimberlyview,Female,2,383.6
U009022,Julie Smith,East Denise,Female,4,382.2
U005595,Anna Moran,East James,Female,2,380.44
U005529,Christopher Peters,Bassshire,Other,4,380.18
U007907,Elizabeth Bauer,Louisville,Other,2,379.8
U004210,Abigail Fuller,Francesberg,Male,4,379.64
U005848,Nathan Adams,Edwardborough,Female,2,379.58
U008734,Melissa Jordan,Camachoton,Female,2,379.58
U002538,Jose Scott,North Lee,Other,2,379.42
U006003,Erin Shaffer,Gordonfurt,Male,2,378.84
U008089,Matthew Pena,Santoston,Other,2,378.7
U009360,James Coleman,North Phillipmouth,Other,2,378.48
U007140,Jesse Williams,New Joseph,Other,2,378.32
U004919,Carlos Campbell,Lake Natasha,Female,2,378.18
U004917,Jennifer Woods,Rossberg,Female,2,377.96
U008862,Brian Lawrence,Woodardborough,Other,2,376.36
U009229,Beth Ayers,Lake Robinton,Other,2,376.02
U002160,Shannon Lopez,Aliciaton,Other,2,375.5
U003572,Veronica Stevenson,Fernandoton,Male,2,375.3
U005049,Molly Fitzpatrick,Port Claudiahaven,Other,4,373.9
U007667,Norman Stewart,West Caitlinhaven,Other,2,373.88
U000629,Bethany Bell,New Jayborough,Female,2,373.02
U007717,Matthew Bailey,North Matthew,Male,2,373.02
U008926,Ryan Howell,Adamview,Female,2,372.96
U007860,Brenda Greene,West Katherine,Female,2,372.8
U002183,Rachel Campbell,West Jennifer,Female,2,372.28
U000535,Samantha Rivera,West Timothyburgh,Other,2,372.26
U009124,Matthew Richmond,West Donnabury,Male,2,371.52
U003221,Chris Colon,New Josephmouth,Female,2,370.92
U003208,Elijah Gray,Kathyshire,Other,2,370.34
U002921,Brittany Davis,Laurenland,Male,2,370.06
U001254,Michael Blevins,Padillaberg,Male,2,370.02
U006132,James Little,Lake Melissafort,Other,2,369.96
U007805,Stephanie Peters,South Brianmouth,Female,2,369.6
U009262,Stephanie Mckenzie,Tarastad,Other,2,368.8
U006378,Walter Wright,Williamsborough,Female,2,368.66
U002849,Stephen Roman,Port Catherinechester,Male,2,368.36
U003599,Ronald Phelps,East Deborahbury,Other,2,368.24
U002823,Timothy Gonzalez,South Ericamouth,Other,2,368.18
U007507,Lori Herrera,East Annette,Other,2,367.54
U006494,David Vaughn,South Margaretview,Male,2,367.5
U006557,Patrick Nguyen,Scottshire,Female,2,367.18
U009030,John Turner,South Natalieville,Female,2,366.24
U007705,David Lamb,Port Williamborough,Other,2,364.22
U005016,Cindy Ellis,Christopherbury,Female,2,361.48
U002228,Alexis Campbell,Jayberg,Female,2,361.42
U009476,Bill Herring,Willisview,Other,2,361.2
U008295,Gerald Phillips,West Clarenceburgh,Female,2,360.8
U001451,Joseph Snow,Ralphtown,Other,2,360.64
U001264,Laura Martinez,New April,Female,4,360.44
U008223,Christopher Harris,Scottton,Other,2,359.98
U005048,Jonathan Martin,Lake Craig,Male,2,359.46
U003903,Tonya Pope,New Markfurt,Male,2,359.4
U002391,Rhonda Miller,North Anthonybury,Male,2,359.06
U007953,Cindy Schneider,Port Joshuaton,Female,2,358.92
U001434,Nicholas Miller,Vasquezland,Other,2,358.4
U000286,Aaron Sandoval,Woodwardberg,Female,2,358.28
U008168,Kathryn Henry,Sandersport,Other,2,357.54
U008097,Christopher Wiggins,Kimberlyside,Female,2,356.62
U006884,Joel Williams,Grahambury,Other,2,356.36
U006633,Crystal Gomez,Port Heatherborough,Male,2,355.9
U005382,Ann Kirk,West Kelseytown,Male,2,355.88
U005640,Daniel Turner,South Jenniferview,Male,2,355.78
U002276,Nicole Hall,Josefort,Other,2,355.54
U001967,Kathleen Santana,Suzannebury,Other,2,355.36
U003846,Jacob Parker,Lake Kristaberg,Female,2,355.28
U002296,Todd Gonzales,East Saraside,Male,2,355.02
U003159,James Young,Sergiostad,Female,2,354.72
U008422,Melissa Jones,Aliciatown,Female,2,354.12
U007488,Jason Duncan,West Charlene,Male,2,353.54
U004858,Julie Gutierrez,Rebekahton,Other,2,353.42
U001504,Nicole Allen,Martinberg,Female,2,353.3
U009797,Nancy Garcia,Catherinestad,Female,2,352.38
U006964,Keith Bonilla,Lake Sarah,Female,2,351.38
U002171,Dawn Jones,North Dwayne,Male,2,351.36
U003768,Victoria Robinson,Lake Sara,Male,2,351.1
U004557,Wayne Taylor,Lake Brittany,Other,2,350.86
U004683,Robert Chapman,Sarahton,Other,2,350.76
U008964,Gregory Miller,Scotthaven,Female,2,350.76
U002992,Antonio Neal,Robertview,Male,2,350.24
U004394,Danielle Parker,Lake Ericborough,Female,2,349.92
U002172,Christy Houston,South Billy,Other,2,349.58
U007214,Nicholas Ross,Parkermouth,Female,4,348.0
U008027,Charles Castillo,North Janiceborough,Other,2,347.94
U007252,Tammy Fox,Wilsonton,Other,2,347.88
U005054,Anthony Best,West Emily,Male,2,347.2
U002386,Elizabeth Dickson,Brianburgh,Female,2,346.5
U009182,Joshua Lyons,East Staceyhaven,Other,2,346.3
U005559,Daniel Dixon,Ericaview,Other,2,345.88
U009755,Patricia Thompson,Aguilarfort,Other,2,344.84
U004640,Chase Henry,Lake Shawn,Female,2,343.78
U008771,Ryan Greer,Lake Madison,Male,2,343.38
U000490,Andrew Dillon,West Toddside,Male,2,342.56
U002128,James Frazier,Archertown,Female,2,342.24
U001937,Brittany Sanders,New Cassandra,Female,2,341.3
U004962,Michelle Delacruz,East David,Male,2,341.06
U006460,Jason Ayala,Lake Williammouth,Male,2,339.42
U003972,Kimberly Becker,Anneland,Female,4,337.56
U001853,Jamie Zamora,North Michaela,Other,4,336.66
U003898,Yvonne Delgado,Lake Daniel,Other,2,336.5
U000562,Connor Garcia,Jamestown,Male,2,336.1
U004208,Sandra Brown,Port Tracey,Female,2,335.9
U006518,Jesus Robbins,South Walter,Male,2,335.8
U007190,Sheila Bullock,Powellbury,Female,2,335.72
U000371,Diane Obrien,West Raymond,Other,2,333.28
U009578,Lisa Mills,Autumnborough,Female,2,333.28
U000309,Jenna Fowler,West Jonathanville,Male,2,330.8
U007442,Shelby Mata,Jamesland,Female,2,330.44
U000669,Grace Serrano,Waltershire,Other,2,330.06
U003177,Tammy Blankenship,Scottfort,Other,2,330.06
U003644,Denise Walker,South Robertfurt,Other,2,330.06
U004033,Justin Washington,Kristenmouth,Other,2,330.06
U004186,Patrick Guerrero,New Lukehaven,Male,2,330.06
U004609,Marcia Ayala,South Peter,Female,2,330.06
U005463,John Robbins,Jacksonview,Male,2,326.46
U007291,Phillip Stanton,Littleland,Other,2,326.16
U004566,Robert Hanson,Lake Joseph,Female,2,326.08
U002152,Kathryn Scott,Erinbury,Other,4,324.94
U000861,Chad Oconnor,South Lorraine,Female,2,324.22
U003182,Rodney Acosta,Garciamouth,Male,2,323.28
U004737,Jessica Payne,Vincentport,Male,2,322.98
U007324,Diana Hoover,South Tamara,Female,2,322.58
U002189,Thomas Smith,Kennethton,Female,2,322.3
U004996,Amy Wade,Heatherfort,Female,4,321.92
U006811,Stephen Rose,Carrfort,Female,2,321.8
U009524,Christy Jones,North Ronald,Other,2,321.7
U006255,Kevin Williams,Port Tammietown,Male,2,320.38
U005203,Seth Nelson,East Susan,Other,2,320.36
U007638,Micheal Byrd,Johnsonmouth,Other,2,319.48
U005465,John Patterson,Estradahaven,Other,2,319.46
U006015,William Owens,Kimberlystad,Other,2,319.42
